id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,elt_install,elt_type,oper_dba,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,carb_fuel_injection,propeller_type,subcategory_no
20160809X318231,091,NONE,BEECH,F33,4.0,1.0,RETR,3000.0,AIR,N,ANNL,,3146.0,Y,UNK,,Y,PERS,N,MTN ,1630.0,N/A ,N,N,4263.0,PLT,M,No,N,,3,1,REC,Continental,IO-550-B,300.0,HP,FINJ,CONP,6
20160809X722561,091,UNK,STINSON,108,4.0,1.0,FIXD,2230.0,AIR,N,ANNL,,3123.0,Y,C91A,,Y,PERS,N,PAE ,1800.0,S21 ,N,N,109.0,PLT,M,No,N,,4,1,REC,FRANKLIN,6A4-165-B3,165.0,HP,CARB,FIXP,6
20160810X036561,091,NONE,AMERICAN LEGEND AIRCRAFT CO,AL3,2.0,1.0,FIXD,,AIR,N,ANNL,,819.7999877929688,Y,C91,,Y,PERS,N,MYF ,30.0,MYF ,N,N,273.0,PLT,M,No,N,,4,1,REC,Continental,O-200A,100.0,HP,CARB,FIXP,6
20160811X147231,091,NONE,AMERICAN CHAMPION AIRCRAFT,8KCAB,2.0,1.0,FIXD,1800.0,AIR,N,ANNL,,2167.0,Y,UNK,,Y,PERS,N,1DS ,2135.0,,N,N,144.0,PLT,M,,N,,3,1,REC,LYCOMING,AEIO-360-H1B,180.0,HP,FINJ,FIXP,6
20160811X311361,091,NONE,ERCOUPE,415,2.0,,FIXD,1260.0,AIR,N,ANNL,1820.0,,Y,,,Y,PERS,N,2R2 ,,II09,N,N,584.0,PLT,M,No,N,,L,1,REC,Continental,C85,85.0,HP,CARB,FIXP,6
20160813X117481,091,VFR,ZENITH,CH601,2.0,1.0,FIXD,1329.0,AIR,Y,UNK,,11.0,Y,C91,,Y,PERS,N,HQM ,1600.0,HQM ,N,N,720.0,PLT,M,No,N,UNK ,3,1,REC,Continental,O-200,100.0,HP,CARB,FIXP,2
20160814X400111,091,IFR,PIPER,PA 31,6.0,2.0,RETR,6499.0,AIR,N,ANNL,187.0,3447.800048828125,Y,C126,,Y,PERS,N,ISM ,1355.0,UOX ,N,N,749.7000122070312,PLT,M,No,Y,,3,1,REC,LYCOMING,TIO-540-J2B,350.0,HP,FINJ,CONP,7
20160815X125101,091,IFR,CIRRUS DESIGN CORP,SR20,4.0,1.0,FIXD,3000.0,AIR,N,ANNL,66.0,1632.0,Y,UNK,,Y,PERS,N,DSM ,1501.0,I68 ,N,N,252.0,PLT,M,No,N,,4,1,REC,Continental,IO-360-ES16B,200.0,HP,FINJ,,5
20160815X328411,137,NONE,CONTINENTAL COPTERS INC.,TOMCAT MK6B,,1.0,FIXD,,HELI,N,UNK,,,N,,,Y,AAPL,N,,,,N,N,11000.0,PLT,M,No,N,,U,1,REC,LYCOMING,VO-435 SERIES,260.0,HP,,,7
20160815X448291,091,VFR,CONSOLIDATED VULTEE,BT13,2.0,1.0,FIXD,4670.0,AIR,N,ANNL,,2788.199951171875,Y,C91A,,Y,PERS,N,UAO ,1915.0,JSY ,N,N,180.0,PLT,M,No,N,,U,1,REC,P&W,R-985 SERIES,450.0,HP,CARB,CONP,6
20160817X055161,091,NONE,CESSNA,150,2.0,1.0,FIXD,1500.0,AIR,N,ANNL,,8497.0,Y,C91A,,Y,PERS,N,MSS ,1330.0,HIE ,N,N,430.0,PLT,M,No,N,,L,1,REC,Continental,O-200,100.0,HP,CARB,FIXP,7
20160817X236281,091,NONE,WIGHT,CARBON CUB CCK-1865,2.0,1.0,FIXD,1865.0,AIR,Y,COND,,96.0,Y,,,Y,PERS,N,PSAT,,5AK5,N,N,6116.0,PLT,M,Yes,N,,3,1,REC,Aerosport,CC-340,180.0,HP,CARB,FIXP,2
20160818X050431,091,,CESSNA,152,2.0,1.0,FIXD,1670.0,AIR,N,ANNL,6.0,10903.0,Y,C91,Airventures,Y,INST,N,LGC ,1310.0,LGC ,N,N,43.0,DSTU,M,No,N,,3,1,REC,LYCOMING,O-235 SERIES,107.0,HP,CARB,FIXP,6
20160818X343371,091,NONE,CESSNA,182,4.0,1.0,FIXD,2800.0,AIR,N,ANNL,,4726.0,Y,C126,,Y,PERS,N,FRN ,,FRN ,N,N,778.0,PLT,M,No,N,,3,1,REC,CONT MOTOR,O-470R,230.0,HP,CARB,CONP,6
20160818X753261,PUBU,IFR,DOUGLAS,TA-4K,2.0,1.0,RETR,24500.0,AIR,N,COAW,,6850.2001953125,N,,,Y,OWRK,N,LSV ,1320.0,LSV ,N,N,8076.0,PLT,M,Yes,Y,,4,1,TJ,Pratt and Whitney,J52-P8,9200.0,LBS,FINJ,,5
20160822X247551,091,NONE,CESSNA,152,2.0,1.0,FIXD,1670.0,AIR,N,ANNL,,11930.2001953125,Y,C91A,,Y,INST,Y,7Y7 ,1845.0,7Y7 ,N,N,507.0,FLTI,F,Yes,N,,3,1,REC,LYCOMING,O-235-L2C,110.0,HP,CARB,FIXP,6
20160822X314171,091,NONE,CESSNA,A185,4.0,1.0,FIXD,3350.0,AIR,N,ANNL,,6900.0,Y,C91,,Y,PERS,N,FYM ,1530.0,FYM ,N,N,1000.0,PLT,M,No,N,,4,1,REC,Continental,IO-550-D,300.0,HP,FINJ,CONP,6
20160822X544321,091,NONE,PIPER,PA 18-150,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,4204.91015625,Y,C91,,Y,PERS,N,PABV,,PABV,N,N,120.5,PLT,F,No,N,,4,1,REC,LYCOMING,O-320-A2B,150.0,HP,CARB,FIXP,6
20160822X855181,091,NONE,MANTELL ALLAN T,KITFOX 4 1200,2.0,1.0,FIXD,1200.0,AIR,Y,COND,3.0,551.0,Y,C91A,,Y,PERS,N,B16 ,1320.0,D38 ,N,N,1667.0,PLT,M,No,N,,4,1,REC,Jabiru,2200,80.0,HP,CARB,FIXP,2
20160822X911591,091,MVFR,CESSNA,172,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,5047.7998046875,Y,C126,Flight Instructor,Y,INST,Y,EDF ,,EDF ,N,N,4583.0,FLTI,M,Yes,N,,3,1,REC,Lycoming,IO-360-L2A,180.0,HP,FINJ,FIXP,6
20160823X228191,PUBU,NONE,CESSNA,A185,4.0,1.0,FIXD,3350.0,AIR,N,100H,,10686.0,Y,C126,,Y,PUBS,Y,SLE ,1730.0,LMT ,N,N,583.0,DSTU,M,No,N,,3,1,REC,Continental ,IO-520D,300.0,HP,FINJ,CONP,6
20160824X600261,091,NONE,HEBERLEIN RONALD,VANS RV 9A,2.0,1.0,FIXD,1750.0,AIR,Y,COND,,,Y,C91A,,Y,PERS,N,SEF ,1023.0,PMH ,N,N,920.0,PLT,M,No,Y,,3,1,REC,Lycoming,O-320-D2J,160.0,HP,CARB,FIXP,6
20160825X214381,091,VFR,CESSNA,152,2.0,1.0,FIXD,1676.0,AIR,N,100H,,1278.199951171875,Y,C91,,Y,PERS,N,APF ,1730.0,TMB ,N,N,93.5999984741211,PLT,M,No,N,,U,1,REC,LYCOMING,O-235-N2C,116.0,HP,CARB,FIXP,6
20160826X040211,091,NONE,PROGRESSIVE AERODYNE INC,SEAREY,2.0,1.0,FIXD,1370.0,AIR,Y,COND,,1058.0,Y,,,Y,INST,N,SEF ,1900.0,SEF ,N,N,17000.0,FLTI,M,Yes,N,,3,1,REC,Rotax,914ULS,115.0,HP,CARB,GRND,2
20160827X238581,PUBU,NONE,CESSNA,U206G,2.0,1.0,FIXD,3600.0,AIR,N,ANNL,,6170.0,Y,C126,,Y,PUBS,N,SPI ,1345.0,SPI ,N,N,8357.0,PLT,M,Yes,N,,3,1,TP,Allison,250C20S,420.0,HP,,CONP,2
20160827X124091,091,CVFR,BOEING,A75N1(PT17),2.0,1.0,FIXD,2683.0,AIR,N,ANNL,,,Y,C91,,Y,ASHO,N,S33 ,2125.0,S33 ,N,N,10000.0,PLT,M,Yes,Y,,4,1,REC,Pratt & Whitney ,R985,300.0,HP,CARB,CONP,6
20160829X933331,091,IFR,BEECH,E-55,6.0,2.0,FIXD,5300.0,AIR,N,100H,,6184.5,Y,C91,Cobra Kai Flight Academy,Y,INST,Y,CWC ,2109.0,SPS ,N,N,3965.35009765625,FLTI,M,Yes,N,,L,1,REC,Continental,IO-520-CB,285.0,HP,FINJ,CONP,2
20160829X937021,091,NONE,MEANS ROBER C,ROTORWAY EXEC,2.0,,FIXD,1500.0,HELI,Y,COND,1.0,255.0,N,,,Y,FLTS,N,IPJ ,1850.0,IPJ ,N,N,600.0,PLT,M,No,N,,4,1,REC,Rotorway,152,150.0,HP,CARB,,6
20160829X631291,091,NONE,RANS,COYOTE S 4,1.0,1.0,FIXD,,AIR,N,UNK,,,N,,,Y,PERS,N,LBR ,2045.0,LBR ,N,N,9.100000381469728,DSTU,M,No,N,,4,1,REC,ROTAX,503DCSI,50.0,HP,CARB,,2
20160830X918031,091,NONE,CESSNA,195,4.0,1.0,FIXD,3350.0,AIR,N,ANNL,27.0,2994.0,Y,C126,,Y,PERS,Y,LEB ,1445.0,B10 ,N,N,768.0,PLT,M,No,N,,4,1,REC,JACOBS,L4 /R755-7,245.0,HP,CARB,CONP,6
20160830X014301,091,NONE,DAYTON A BABCOCK,STORM,2.0,1.0,FIXD,950.0,WSFT,Y,COND,45.0,45.0,N,,,Y,PERS,N,X55 ,1315.0,X55 ,N,N,17000.0,PLT,M,Yes,N,,L,1,REC,Suzuki - Geo,G13B,100.0,HP,FINJ,FIXP,6
20160831X237431,091,NONE,CESSNA,A185,4.0,1.0,FIXD,,AIR,N,ANNL,,2566.800048828125,Y,C91A,,Y,PERS,N,GNG ,1335.0,GNG ,N,N,735.0,PLT,M,No,N,,L,1,REC,Continental,IO-550-D1B,300.0,HP,FINJ,CONP,6
20160901X610531,091,NONE,CESSNA,172,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,9923.2001953125,Y,C91,,Y,INST,N,MRB ,1610.0,OKV ,N,N,66.0,DSTU,M,No,N,,3,1,REC,LYCOMING,O-320-H2AD,160.0,HP,CARB,FIXP,6
20160901X810481,091,NONE,AMERICAN LEGEND AIRCRAFT CO,AL3,2.0,1.0,FIXD,1320.0,AIR,N,ANNL,,362.7999877929688,Y,,,Y,PERS,N,PRC ,1715.0,SEZ ,N,N,407.7000122070313,PLT,M,No,N,,4,1,REC,Continental,O-200/A48,100.0,HP,CARB,GRND,6
20160906X158461,091,NONE,PIPER,PA 18-180,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,,Y,,,Y,GLDT,N,AFF ,1830.0,AFF ,N,N,29000.0,PLT,M,Yes,N,,4,1,REC,LYCOMING,O-360 SERIES,180.0,HP,,FIXP,6
20160906X312061,091,NONE,CESSNA,150L,,1.0,FIXD,1601.0,AIR,N,ANNL,,,,,,Y,PERS,N,21ND,,21ND,N,N,292.0,PLT,M,No,N,,U,1,REC,CONT MOTOR,O-200 SERIES,100.0,HP,,,6
20160906X408371,091,NONE,CESSNA,182,4.0,1.0,FIXD,2700.0,AIR,N,ANNL,,5918.56982421875,Y,C91,,Y,PERS,N,BRW ,,,N,N,211.0,PLT,M,No,N,,3,1,REC,CONT MOTOR,O-470 SERIES,230.0,HP,CARB,CONP,6
20160906X425141,091,NONE,NORTH AMERICAN,SNJ,2.0,1.0,RETR,,AIR,N,ANNL,,5590.0,Y,,,Y,UNK ,N,L65 ,,L65 ,N,N,620.0,PLT,M,No,N,,4,1,REC,P&W,R1340 - AN1,600.0,HP,CARB,CONP,6
20160906X427411,091,NONE,CESSNA,TR182,4.0,1.0,RETR,3100.0,AIR,N,100H,,4486.7998046875,Y,,,Y,PERS,N,BIH ,1735.0,TVL ,N,N,245.0,PLT,F,No,N,,3,1,REC,Lycoming,O-540-J3C5D,235.0,HP,CARB,CONP,6
20160906X600421,091,CVFR,SIKORSKY,S61,41.0,2.0,FIXD,22000.0,HELI,N,COAW,1.0,40296.0,Y,C126,,Y,FLTS,Y,MLB ,1724.0,MLB ,N,N,5218.5,PLT,M,Yes,Y,,4,1,TS,GE,CT58-140-2,1500.0,HP,,,5
20160906X628311,091,NONE,REPUBLIC,RC3,,,FIXD,,AIR,N,ANNL,,,,,,Y,PERS,N,,,,N,N,2730.0,PLT,,No,N,,3,1,REC,Franklin,,215.0,HP,CARB,,5
20160906X242051,091,IFR,CESSNA,P210N,6.0,1.0,RETR,4000.0,AIR,N,ANNL,110.0,6160.0,Y,C91,,Y,PERS,N,KDFW,2130.0,KAUS,N,N,12108.0,PLT,M,Yes,N,,3,1,REC,Continental Motors,TSIO-520-P5,310.0,HP,FINJ,CONP,2
20160907X215321,091,NONE,BEECH,F33,4.0,1.0,RETR,3400.0,AIR,N,ANNL,,4549.0,Y,,,,PERS,N,FTY ,1315.0,CTJ ,N,N,2500.0,PLT,M,No,Y,,3,1,REC,Continental,IO-520-BB,285.0,HP,FINJ,CONP,2
20160907X215322,091,NONE,DIAMOND AIRCRAFT IND INC,DA20,2.0,1.0,FIXD,1764.0,AIR,N,ANNL,,1990.0,,,,Y,INST,Y,CCO ,1400.0,CCO ,N,N,435.0,FLTI,F,Yes,Y,,4,1,REC,Continental,IO-240-B,125.0,HP,FINJ,FIXP,2
20160907X359201,091,NONE,CESSNA,182,4.0,1.0,FIXD,2800.0,AIR,N,ANNL,,4384.0,Y,UNK,,Y,PERS,N,FBY ,1450.0,PVT ,N,N,453.0,PLT,M,No,N,,4,1,REC,Continental ,O-470R25B,230.0,HP,CARB,CONP,6
20160907X453191,091,NONE,BEECH,58,,2.0,FIXD,5503.0,AIR,N,ANNL,,7676.0,Y,C91A,,Y,FLTS,N,CWC ,1415.0,CWC ,N,N,4507.0,PLT,M,Yes,N,,3,1,REC,CONT MOTOR,IO 520 SERIES,285.0,HP,,,2
20160908X520111,091,NONE,CESSNA,172,4.0,1.0,FIXD,2550.0,AIR,N,100H,,5470.0,Y,,,Y,PERS,N,OGG ,1900.0,OGG ,N,N,1100.0,PLT,M,No,N,,3,1,REC,LYCOMING,IO-360-L2A,180.0,HP,FINJ,FIXP,6
20160909X036231,091,NONE,CGS AVIATION,HAWK AERO II,2.0,1.0,FIXD,550.0,AIR,Y,UNK,,,,,,Y,PERS,N,HLM ,2230.0,HLM ,N,N,216.0,PLT,M,No,N,,,1,REC,Rotax,582,65.0,HP,CARB,,5
20160909X217581,091,NONE,CESSNA,310N,6.0,2.0,RETR,5200.0,AIR,N,ANNL,16.0,3487.699951171875,Y,C91,,Y,PERS,N,E25 ,1400.0,PAN ,N,N,18000.0,PLT,M,Yes,Y,,L,1,REC,Continental Motors,IO-470-VO9B,260.0,HP,FINJ,CONP,7
20160911X205201,091,IFR,PIPER,PA 28R-201T,4.0,1.0,RETR,2900.0,AIR,N,ANNL,15.0,4531.5,Y,C91A,,Y,PERS,N,RNO ,111.0,SQL ,N,N,769.0,PLT,M,No,Y,,3,1,REC,Continental Motors,TSIO360-KBcFB,220.0,HP,FINJ,CONP,6
20160912X233241,091,NONE,BEECH,V35B,4.0,1.0,RETR,3412.0,AIR,N,ANNL,,3669.5,Y,C91,,Y,INST,Y,Y14 ,1330.0,FSD ,N,N,7205.0,PLT,M,No,N,,3,1,REC,Teledyne Continental,IO-520-B,285.0,HP,FINJ,CONP,7
20160912X512511,091,NONE,PIPER,PA 18,2.0,1.0,FIXD,1499.0,AIR,N,ANNL,,4015.199951171875,Y,C91,,Y,PERS,N,6D6 ,1958.0,JYM ,N,N,361.7999877929688,PLT,M,No,N,,3,1,REC,Continental Motors,C90-12F,90.0,HP,CARB,FIXP,6
20160912X533211,091,VFR,BEECH,200,10.0,2.0,RETR,12500.0,AIR,N,UNK,,10321.7001953125,Y,,,Y,PERS,N,MTH ,1815.0,X04 ,N,N,5000.0,PLT,M,No,N,,L,1,TP,Pratt & Whitney,PT6A-41,500.0,HP,,CONP,6
20160913X226341,091,NONE,CESSNA,180,4.0,1.0,FIXD,2650.0,AIR,N,COAW,,3888.39990234375,Y,,,Y,PERS,N,CEU ,1630.0,3VG9,N,N,286.0,PLT,M,No,N,,3,1,REC,CONT MOTOR,O-470 ,230.0,HP,CARB,CONP,6
20160913X840361,091,NONE,STINSON,L 5,2.0,1.0,FIXD,2200.0,AIR,N,ANNL,,3064.699951171875,Y,C91,,Y,PERS,N,SSF ,2300.0,SSF ,N,N,8004.0,PLT,M,Yes,N,,4,1,REC,Lycoming,O-435-1,185.0,HP,CARB,CONP,6
20160914X158361,091,NONE,CESSNA,182,4.0,1.0,FIXD,2348.0,AIR,N,100H,,,Y,,,Y,PERS,N,FNL ,2130.0,OJC ,N,N,211.0,PLT,M,No,N,,3,1,REC,LYCOMING,IO-540-AB1A5,230.0,HP,FINJ,CONP,6
20160914X310281,091,NONE,DORMAIER MONTE R,BABY GREAT LAKES,1.0,1.0,FIXD,850.0,AIR,Y,COND,,,,,,Y,PERS,N,W12 ,1756.0,W12 ,N,N,6000.0,PLT,M,No,N,,4,1,REC,Lycoming,O-235-C,100.0,HP,CARB,FIXP,6
20160914X438461,091,NONE,CHAMPION,7GC,2.0,1.0,FIXD,1650.0,AIR,N,UNK,,,,,,Y,PERS,N,PAQ ,,,N,N,1000.0,PLT,M,No,N,,,1,REC,Lycoming,O-320-D2B,140.0,HP,CARB,FIXP,7
20160917X624001,135,IFR,AGUSTA,A109,5.0,2.0,RETR,,HELI,N,AAIP,,1659.0999755859375,N,,,Y,,N,BRD ,635.0,AXN ,N,Y,4057.0,PLT,M,Yes,N,,4,1,TS,Pratt & Whitney Canada,PW207C,633.0,HP,,,6
20160919X043271,091,NONE,CESSNA,182P,1.0,1.0,FIXD,2950.0,AIR,N,ANNL,,3458.0,Y,C91,,Y,SKYD,N,CHD ,204.0,CHD ,N,N,875.0,PLT,M,Yes,Y,,L,1,REC,Continental,O-470 U,215.0,HP,CARB,CONP,7
20160919X202251,091,VFR,PIPER,PA 28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,,Y,C91A,,Y,INST,N,U76 ,1735.0,U76 ,N,N,30.0,DSTU,M,No,N,,3,1,REC,LYCOMING,O-320 E3D,150.0,HP,CARB,FIXP,6
20160920X857001,091,NONE,PIPER,PA 32R-300,6.0,1.0,RETR,3600.0,AIR,N,ANNL,,5101.0,Y,,,Y,PERS,N,GNT ,2300.0,CDC ,N,N,592.0,PLT,M,No,N,,3,1,REC,Lycoming,IO-540-KIG50,300.0,HP,FINJ,CONP,7
20160920X144171,091,NONE,OGG RICHARD A,OGG GLASAIR I,2.0,1.0,FIXD,,AIR,Y,COND,,697.0,,,,Y,ASHO,N,RTS ,1815.0,RTS ,N,N,4800.0,PLT,F,Yes,N,,U,1,REC,Lycoming,IO-360-A1P,,,FINJ,CONP,5
20160920X743091,135,VFR,HELIO,H 295,,1.0,FIXD,,AIR,N,100H,,6112.7001953125,Y,C126,,Y,,N,,,,N,N,12000.0,PLT,M,Yes,N,,4,1,REC,LYCOMING,GO-480 SERIES,295.0,HP,FINJ,CONP,2
20160920X309401,091,VFIF,BEECH,B23,4.0,1.0,FIXD,2300.0,AIR,N,ANNL,,2600.0,Y,UNK,,Y,PERS,N,SVH ,2236.0,5W5 ,N,N,236.0,PLT,M,No,N,,L,1,REC,Lycoming,O-360-A2G,180.0,HP,CARB,FIXP,6
20160921X753431,137,NONE,GRUMMAN,G164,1.0,1.0,FIXD,3150.0,AIR,N,ANNL,84.0,7092.0,N,,,Y,AAPL,N,,1830.0,,N,N,1645.0,PLT,M,Yes,N,,4,1,REC,Pratt-Whitney,1340,600.0,HP,CARB,CONP,5
20160921X335241,091,NONE,JEFFERY D TUTTLE,BDK Carbon Concepts,2.0,1.0,FIXD,,AIR,Y,UNK,,,,,,Y,PERS,,,,,N,N,700.0,PLT,M,No,N,,U,1,REC,Lycoming ,O-320-A2B,150.0,HP,CARB,,3
20160922X857381,091,NONE,PIPER,PA 30,4.0,2.0,RETR,2381.0,AIR,N,100H,,4500.0,Y,,,Y,PERS,N,KMRF,2155.0,MWL ,N,N,7150.0,PLT,M,Yes,N,,3,1,REC,LYCOMING,IO 320 B1A,160.0,HP,FINJ,CONP,7
20160922X948311,091,NONE,CIRRUS DESIGN CORP,SR20,4.0,1.0,FIXD,2900.0,AIR,N,ANNL,,1183.9000244140625,Y,UNK,,Y,PERS,N,SSI ,1305.0,TMB ,N,N,835.0,PLT,M,No,N,,4,1,REC,LYCOMING,IO-360-ES,200.0,HP,FINJ,FIXP,5
20160922X005301,091,UNK,AIRTIME AIRCRAFT INC,CYGNET,2.0,1.0,FIXD,1430.0,AIR,N,100H,,200.0,N,,Siesta Key Seaplanes LLC,Y,INST,Y,VNC ,2030.0,VNC ,N,N,1201.0,DSTU,M,Yes,N,,L,1,REC,Rotax,912 ULS,100.0,HP,CARB,FIXP,6
20160922X336201,091,NONE,AEROTEK,PITTS SPECIAL ,1.0,1.0,FIXD,,AIR,N,ANNL,,1226.0,N,,,Y,ASHO,N,RTS ,1800.0,RTS ,N,N,1200.0,PLT,F,No,N,,5,1,REC,Aero Sport Power,AEIO-360-B4A,,,FINJ,FIXP,6
20160926X016591,091,NONE,AERO VODOCHODY,L 39,2.0,1.0,RETR,9700.0,AIR,N,COND,,3016.89990234375,Y,UNK,,Y,PERS,N,LYH ,1545.0,PVG ,N,N,1450.0,PLT,M,No,N,,4,1,TJ,IVCHENKO,AL-25SERIES,3000.0,LBS,,,3
20160926X017541,091,NONE,CESSNA,152,2.0,1.0,FIXD,1676.0,AIR,N,100H,,,Y,UNK,,Y,INST,N,IMM ,1850.0,TMB ,N,N,57.0,DSTU,M,No,N,,3,1,REC,LYCOMING,O-235-L2C,115.0,HP,CARB,FIXP,6
20160926X030231,091,NONE,PIPER AIRCRAFT INC,PA46R,6.0,1.0,RETR,4340.0,AIR,N,ANNL,,987.7999877929688,Y,C126,,Y,PERS,N,ONM ,130.0,T16 ,N,N,776.0,PLT,M,No,N,,3,1,REC,LYCOMING,TIO-540-AE2A,350.0,HP,FINJ,CONP,6
20160926X034101,091,IFR,LEARJET,25,10.0,2.0,RETR,15000.0,AIR,N,COAW,,5330.0,Y,UNK,,Y,BUS ,Y,MDPC,2150.0,TJIG,N,N,4500.0,PLT,M,Yes,N,,5,1,TJ,General Electric,CJ-610-8A,2950.0,LBS,,,2
20160926X059051,091,NONE,MOONEY,M20J,4.0,1.0,RETR,2899.0,AIR,N,100H,,4690.2998046875,Y,C126,,Y,PERS,N,CKZ ,1600.0,N40 ,N,N,187.8000030517578,PLT,M,No,Y,,3,1,REC,Lycoming,IO-360-A3B6D,200.0,HP,FINJ,CONP,6
20160926X143191,091,NONE,NEW PIPER AIRCRAFT INC,PA-28R,4.0,1.0,RETR,2750.0,AIR,N,ANNL,,2270.10009765625,Y,C91A,,Y,PERS,N,CPS ,52.0,CPS ,N,N,16372.0,PLT,M,Yes,N,,3,1,REC,LYCOMING,IO-360-C1C6,200.0,HP,FINJ,CONP,2
20160926X230101,091,NONE,STROPKI PAUL,OUTBACK,2.0,1.0,FIXD,1550.0,AIR,Y,COND,,550.0,Y,C91A,,Y,PERS,N,TSO ,1800.0,None,N,N,1157.0,PLT,M,No,N,,4,1,REC,Continental,IO-240B4B,125.0,HP,FINJ,FIXP,6
20160927X646191,091,NONE,BRM AERO,BRISTELL S,2.0,1.0,FIXD,1320.0,AIR,N,,,95.0,Y,C126,,Y,PERS,N,A34 ,1345.0,MEV ,N,N,129.0,PLT,M,No,N,UNK ,4,1,REC,ROTAX,912 ULS,100.0,HP,CARB,GRND,6
20160927X812251,091,NONE,JURCAN,Seawind 3000,,1.0,FIXD,3600.0,AIR,Y,ANNL,70.0,132.0,Y,,,Y,PERS,N,1O2 ,1800.0,RNT ,N,N,1984.0,PLT,M,No,N,,3,1,REC,Lycoming,AEIO540-L1B5,300.0,HP,FINJ,CONP,2
20160928X950341,091,VFR,CESSNA,172,4.0,1.0,FIXD,2299.0,AIR,N,UNK,,,,,,Y,INST,N,OXC ,1500.0,PSF ,N,N,42.0,DSTU,M,No,N,,L,1,REC,LYCOMING,O-320 SERIES,160.0,HP,CARB,FIXP,6
20160928X657561,091,CVFR,HELIO,H-250,6.0,1.0,FIXD,3400.0,AIR,N,ANNL,,3099.10009765625,Y,C126,,Y,PERS,N,None,,LHD ,N,N,15300.0,PLT,M,Yes,N,,3,1,REC,Lycoming,O-540 Series ,250.0,HP,CARB,CONP,2
20161003X115011,091,IFR,PIPER,PA32RT,6.0,1.0,RETR,3600.0,AIR,N,100H,,,Y,,,Y,PERS,N,FLO ,2130.0,AVL ,N,N,7200.0,PLT,M,Yes,N,,3,1,REC,Lycoming,TIO-540,300.0,HP,FINJ,CONP,5
20161004X238361,091,IFR,AERO SMART SOLUTIONS INC,LANCAIR EVOLUTION,4.0,1.0,RETR,4500.0,AIR,Y,ANNL,,442.0,Y,,,Y,PERS,N,K88 ,2225.0,OGD ,N,N,1660.0,PLT,M,No,N,,3,1,TP,P&W CANADA,PT6A-42,850.0,HP,,CONP,7
20161005X101241,091,NONE,CESSNA,172K,4.0,1.0,FIXD,2299.0,AIR,N,ANNL,34.0,3194.0,Y,C91,,Y,PERS,N,BUU ,1945.0,PWK ,N,N,1042.0,PLT,M,No,N,,L,1,REC,LYCOMING,O-320-E2D,150.0,HP,CARB,FIXP,5
20161005X147251,091,NONE,AIRBORNE WINDSPORTS PTY LTD,EDGE XT 912 L,2.0,1.0,FIXD,995.0,WSFT,N,ANNL,,913.0,N,,,Y,PERS,N,GA81,2230.0,GA81,N,N,3849.0,PLT,M,Yes,N,NONE,L,1,REC,Rotax,912UL,80.0,HP,CARB,GRND,3
20161005X225451,091,NONE,CESSNA,177RG,4.0,1.0,RETR,2800.0,AIR,N,ANNL,28.0,9668.0,Y,C126,,Y,PERS,N,CQM ,1800.0,04W ,N,N,828.0,PLT,M,No,N,,3,1,REC,LYCOMING,IO-360-A1B6D,200.0,HP,,,5
20161005X311331,091,NONE,CESSNA ECTOR,305,2.0,1.0,FIXD,2300.0,AIR,N,ANNL,,1756.0,Y,UNK,,Y,PERS,N,LCI ,1425.0,CON ,N,N,4695.0,PLT,M,No,N,,L,1,REC,CONT MOTOR,O-470-15,213.0,HP,CARB,CONP,6
20161005X451371,137,NONE,Tamarack Helicopters Inc,UH-1H,2.0,1.0,FIXD,9500.0,HELI,N,COAW,69.0,5157.89990234375,N,,,Y,AAPL,N,,1400.0,,N,N,3778.800048828125,PLT,M,Yes,N,,4,1,TS,HONEYWELL,T5313B,1400.0,HP,,,4
20161006X612041,091,NONE,FOKKER,DR-1,,1.0,FIXD,,AIR,Y,,,,N,,,Y,FLTS,N,X09 ,2300.0,X09 ,N,N,23000.0,PLT,M,No,N,,4,1,REC,Rotec,R3600,150.0,HP,CARB,,2
20161007X046451,091,NONE,PIPER,PA28,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,6366.0,Y,UNK,,Y,PERS,N,PIB ,1500.0,LUL ,N,N,90.0,DSTU,M,No,N,,3,1,REC,LYCOMING,O-320-E3D,150.0,HP,CARB,FIXP,5
20161010X035131,091,NONE,PIPER,PA24,4.0,1.0,RETR,3201.0,AIR,N,,,4076.0,Y,UNK,,Y,INST,Y,4A6 ,1500.0,4A6 ,N,N,11973.0,PLT,M,No,N,,3,1,REC,LYCOMING,IO-540-D4A5,260.0,HP,FINJ,CONP,2
